gfx,cu_num,M,N,K,q_dtype_w,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,128,430336,128,torch.float8_e4m3fn,44,0,46.5205,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_interwave_v1,303.12,3552.53,0.0
gfx950,256,128,450560,128,torch.float8_e4m3fn,44,0,48.3917,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_interwave_v1,305.09,3575.64,0.0
gfx950,256,128,452352,128,torch.float8_e4m3fn,44,0,49.0249,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_interwave_v1,302.35,3543.5,0.0
gfx950,256,128,691968,128,torch.float8_e4m3fn,44,0,71.2418,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_interwave_v1,318.27,3730.0,0.0
gfx950,256,128,772736,128,torch.float8_e4m3fn,44,0,79.0658,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_interwave_v1,320.25,3753.17,0.0
gfx950,256,128,855424,128,torch.float8_e4m3fn,44,0,86.4286,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_interwave_v1,324.32,3800.82,0.0
gfx950,256,128,911744,128,torch.float8_e4m3fn,44,0,91.8719,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_interwave_v1,325.19,3811.02,0.0
gfx950,256,192,1280,8192,torch.float8_e4m3fn,34,0,15.3959,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,261.53,815.16,0.0
gfx950,256,192,8192,1024,torch.float8_e4m3fn,21,0,8.6496,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,372.41,1356.24,0.0
gfx950,256,256,100,5120,torch.int8,34,0,10.9556,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,23.93,171.05,0.0
gfx950,256,256,200,5120,torch.int8,34,0,9.8147,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,53.42,248.31,0.0
gfx950,256,256,256,128,torch.float8_e4m3fn,49,0,2.7541,a8w8_rowwise_64x16x16x128_16x16_1x1_8x8x1_8x8x1_1x16x1x4_4x4x1_1x1_intrawave_v1,6.09,71.39,0.0
gfx950,256,256,512,640,torch.float8_e4m3fn,79,0,3.6844,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,45.54,204.56,0.0
gfx950,256,256,800,5120,torch.int8,34,0,11.8423,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,177.09,491.15,0.0
gfx950,256,256,1024,8192,torch.float8_e4m3fn,34,0,14.7059,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,292.06,748.68,0.0
gfx950,256,256,1280,8192,torch.int8,30,0,16.2863,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,329.65,812.85,0.0
gfx950,256,256,1280,8192,torch.float8_e4m3fn,30,0,17.037,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,315.12,777.03,0.0
gfx950,256,256,2304,16384,torch.int8,23,0,32.4817,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,595.02,1327.6,0.0
gfx950,256,256,2560,8192,torch.int8,28,0,23.112,a8w8_rowwise_256x32x128x256_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,464.58,1054.84,0.0
gfx950,256,256,3584,8192,torch.float8_e4m3fn,23,0,20.9257,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,718.37,1590.98,0.0
gfx950,256,256,4608,16384,torch.int8,23,0,55.0189,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,702.57,1491.33,0.0
gfx950,256,256,5120,640,torch.int8,81,0,6.6084,a8w8_rowwise_128x32x64x128_32x32_1x1_8x16x1_8x16x1_1x16x1x8_8x8x1_1x1_interwave_v2,253.88,917.33,0.0
gfx950,256,256,5120,1280,torch.int8,15,0,8.2757,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,405.46,1148.27,0.0
gfx950,256,256,5120,3200,torch.int8,15,0,15.7837,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,531.47,1256.02,0.0
gfx950,256,256,5120,5120,torch.int8,23,0,21.8405,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,614.54,1380.31,0.0
gfx950,256,256,5120,6400,torch.int8,21,0,23.7832,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,705.42,1556.89,0.0
gfx950,256,256,5120,25600,torch.int8,23,0,86.0166,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,780.19,1630.46,0.0
gfx950,256,256,6400,5120,torch.int8,23,0,22.7861,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,736.29,1639.4,0.0
gfx950,256,256,7168,8192,torch.int8,15,0,30.291,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,992.53,2128.93,0.0
gfx950,256,256,7168,8192,torch.float8_e4m3fn,15,0,30.0111,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1001.79,2148.79,0.0
gfx950,256,256,8192,1024,torch.int8,21,0,8.6043,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,499.17,1492.86,0.0
gfx950,256,256,8192,1024,torch.float8_e4m3fn,15,0,9.1986,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,466.92,1396.41,0.0
gfx950,256,256,8192,2048,torch.int8,15,0,10.9387,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,785.28,1965.12,0.0
gfx950,256,256,8192,3584,torch.int8,15,0,16.5846,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,906.41,2078.55,0.0
gfx950,256,256,8192,7168,torch.int8,21,0,29.138,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1031.81,2222.17,0.0
gfx950,256,256,8192,8192,torch.int8,15,0,31.6256,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1086.45,2320.91,0.0
gfx950,256,256,8192,8192,torch.float8_e4m3fn,15,0,31.0706,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1105.86,2362.37,0.0
gfx950,256,256,8192,28672,torch.int8,15,0,102.0397,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1178.55,2414.9,0.0
gfx950,256,256,9216,16384,torch.int8,23,0,86.8248,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,890.41,1841.73,0.0
gfx950,256,256,10240,8192,torch.int8,41,0,42.9954,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,998.94,2121.76,0.0
gfx950,256,256,10240,8192,torch.float8_e4m3fn,14,0,37.6153,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,1141.81,2425.24,0.0
gfx950,256,256,12800,5120,torch.int8,15,0,42.5463,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,788.66,1725.19,0.0
gfx950,256,256,13312,16384,torch.int8,23,0,113.4219,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,984.55,2020.01,0.0
gfx950,256,256,16384,2048,torch.int8,15,0,22.0982,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,777.43,1921.76,0.0
gfx950,256,256,16384,4096,torch.int8,15,0,39.8495,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,862.24,1920.88,0.0
gfx950,256,256,16384,6656,torch.int8,23,0,57.6756,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,968.08,2065.77,0.0
gfx950,256,256,16384,8192,torch.int8,15,0,72.9104,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,942.52,1984.68,0.0
gfx950,256,256,16384,13312,torch.int8,23,0,106.2833,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1050.67,2163.09,0.0
gfx950,256,256,16384,26624,torch.int8,23,0,202.2465,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1104.29,2231.99,0.0
gfx950,256,256,26624,16384,torch.int8,23,0,206.2403,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1082.9,2201.48,0.0
gfx950,256,256,28672,8192,torch.float8_e4m3fn,4,0,80.7001,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1490.2,3118.44,0.0
gfx950,256,256,51200,5120,torch.int8,40,0,120.9285,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1109.89,2395.38,0.0
gfx950,256,256,53248,16384,torch.int8,40,0,368.0253,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1213.71,2456.01,0.0
gfx950,256,256,57344,8192,torch.int8,2,0,135.372,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1776.72,3702.53,0.0
gfx950,256,256,57344,8192,torch.float8_e4m3fn,2,0,140.7498,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1708.83,3561.07,0.0
gfx950,256,320,1280,8192,torch.float8_e4m3fn,30,0,17.4934,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,383.62,796.09,0.0
gfx950,256,320,8192,1024,torch.float8_e4m3fn,62,0,12.0692,a8w8_rowwise_128x32x64x128_32x32_1x1_8x16x1_8x16x1_1x16x1x8_8x8x1_1x1_intrawave_v2,444.83,1156.59,0.0
gfx950,256,384,8448,30080,torch.float8_e4m3fn,41,0,147.1478,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1326.29,1849.53,0.0
gfx950,256,512,100,5120,torch.int8,34,0,11.1055,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,47.21,291.37,0.0
gfx950,256,512,200,5120,torch.int8,34,0,11.8774,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,88.28,324.17,0.0
gfx950,256,512,800,5120,torch.int8,30,0,13.1908,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,317.97,571.36,0.0
gfx950,256,512,1280,8192,torch.int8,28,0,23.2059,a8w8_rowwise_256x32x128x256_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,462.7,689.08,0.0
gfx950,256,512,1280,8192,torch.float8_e4m3fn,23,0,21.2265,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,505.85,753.34,0.0
gfx950,256,512,1792,7424,torch.float8_e4m3fn,23,0,20.9911,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,648.99,902.28,0.0
gfx950,256,512,1920,6784,torch.float8_e4m3fn,23,0,19.552,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,682.18,944.39,0.0
gfx950,256,512,2304,16384,torch.int8,23,0,54.2058,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,713.11,894.68,0.0
gfx950,256,512,2560,8192,torch.int8,21,0,27.6646,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,776.26,1004.43,0.0
gfx950,256,512,4608,16384,torch.int8,23,0,87.1647,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,886.93,1016.52,0.0
gfx950,256,512,5120,640,torch.int8,47,0,8.4036,a8w8_rowwise_256x64x64x128_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,399.29,1052.81,0.0
gfx950,256,512,5120,1280,torch.int8,22,0,12.2285,a8w8_rowwise_256x64x96x256_16x16_2x3_16x16x1_16x16x1_1x64x1x4_8x8x1_2x1_intrawave_v3,548.79,1018.26,0.0
gfx950,256,512,5120,3200,torch.int8,13,0,21.8498,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,767.84,1064.78,0.0
gfx950,256,512,5120,5120,torch.int8,23,0,33.1376,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,810.06,1028.4,0.0
gfx950,256,512,5120,6400,torch.int8,15,0,38.8017,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,864.77,1064.07,0.0
gfx950,256,512,5120,25600,torch.int8,23,0,131.897,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1017.6,1132.87,0.0
gfx950,256,512,6400,5120,torch.int8,15,0,41.3468,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,811.54,1014.42,0.0
gfx950,256,512,7168,8192,torch.int8,41,0,47.5197,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1265.36,1478.43,0.0
gfx950,256,512,8192,1024,torch.int8,13,0,11.7749,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,729.51,1469.35,0.0
gfx950,256,512,8192,1024,torch.float8_e4m3fn,13,0,12.6356,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,679.82,1369.27,0.0
gfx950,256,512,8192,2048,torch.int8,41,0,16.8904,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1017.14,1552.03,0.0
gfx950,256,512,8192,3584,torch.int8,41,0,24.9561,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1204.71,1586.14,0.0
gfx950,256,512,8192,7168,torch.int8,41,0,44.168,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1361.38,1602.49,0.0
gfx950,256,512,8192,8192,torch.int8,13,0,51.209,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1341.94,1556.21,0.0
gfx950,256,512,8192,28672,torch.int8,41,0,150.8316,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1594.61,1710.18,0.0
gfx950,256,512,9216,16384,torch.int8,23,0,141.9471,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1089.27,1189.32,0.0
gfx950,256,512,10240,8192,torch.int8,11,0,61.9597,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,1386.37,1590.81,0.0
gfx950,256,512,12800,5120,torch.int8,23,0,74.3061,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,903.14,1093.65,0.0
gfx950,256,512,13312,16384,torch.int8,23,0,199.0315,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1122.13,1206.46,0.0
gfx950,256,512,16384,2048,torch.int8,15,0,38.4305,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,894.07,1336.96,0.0
gfx950,256,512,16384,4096,torch.int8,15,0,65.4454,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1050.03,1313.82,0.0
gfx950,256,512,16384,6656,torch.int8,15,0,102.3241,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1091.33,1263.02,0.0
gfx950,256,512,16384,8192,torch.int8,15,0,123.6929,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1111.13,1254.63,0.0
gfx950,256,512,16384,13312,torch.int8,15,0,191.2442,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1167.82,1263.81,0.0
gfx950,256,512,16384,26624,torch.int8,15,0,365.7012,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1221.43,1275.95,0.0
gfx950,256,512,26624,16384,torch.int8,15,0,349.3418,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1278.62,1350.71,0.0
gfx950,256,512,51200,5120,torch.int8,40,0,223.8159,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1199.36,1417.21,0.0
gfx950,256,512,53248,16384,torch.int8,15,0,651.6344,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1370.94,1435.36,0.0
gfx950,256,512,57344,8192,torch.int8,2,0,233.9286,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,2056.34,2277.09,0.0
gfx950,256,640,128,128,torch.float8_e4m3fn,50,0,2.799,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,7.49,93.66,0.0
gfx950,256,640,256,768,torch.float8_e4m3fn,79,0,3.9362,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,63.93,258.07,0.0
gfx950,256,640,384,128,torch.float8_e4m3fn,49,0,2.9702,a8w8_rowwise_64x16x16x128_16x16_1x1_8x8x1_8x8x1_1x16x1x4_4x4x1_1x1_intrawave_v1,21.18,209.61,0.0
gfx950,256,640,768,896,torch.float8_e4m3fn,76,0,5.2439,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,167.97,428.04,0.0
gfx950,256,1024,100,5120,torch.int8,34,0,11.6746,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,89.82,510.48,0.0
gfx950,256,1024,200,5120,torch.int8,34,0,12.0055,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,174.68,556.12,0.0
gfx950,256,1024,800,5120,torch.int8,23,0,15.5235,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,540.38,707.14,0.0
gfx950,256,1024,1280,8192,torch.int8,21,0,27.7294,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,774.44,775.2,0.0
gfx950,256,1024,1280,8192,torch.float8_e4m3fn,21,0,28.4599,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,754.56,755.3,0.0
gfx950,256,1024,2304,16384,torch.int8,23,0,86.7135,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,891.55,683.22,0.0
gfx950,256,1024,2560,8192,torch.int8,41,0,42.1202,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1019.69,821.53,0.0
gfx950,256,1024,4608,16384,torch.int8,23,0,143.2677,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1079.23,709.94,0.0
gfx950,256,1024,5120,640,torch.int8,11,0,11.7704,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,570.15,1224.93,0.0
gfx950,256,1024,5120,1280,torch.int8,11,0,17.5871,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,763.16,1043.38,0.0
gfx950,256,1024,5120,3200,torch.int8,11,0,27.688,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,1211.88,1088.8,0.0
gfx950,256,1024,5120,5120,torch.int8,23,0,55.7649,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,962.74,752.14,0.0
gfx950,256,1024,5120,6400,torch.int8,11,0,57.5786,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,1165.52,865.03,0.0
gfx950,256,1024,5120,25600,torch.int8,23,0,227.1849,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1181.57,738.48,0.0
gfx950,256,1024,6400,5120,torch.int8,23,0,72.0506,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,931.41,709.47,0.0
gfx950,256,1024,7168,8192,torch.int8,13,0,82.6278,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1455.43,989.85,0.0
gfx950,256,1024,8192,1024,torch.int8,13,0,17.3848,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,988.21,1507.89,0.0
gfx950,256,1024,8192,1024,torch.float8_e4m3fn,13,0,18.4495,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,931.18,1420.87,0.0
gfx950,256,1024,8192,2048,torch.int8,41,0,27.2285,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1261.9,1309.35,0.0
gfx950,256,1024,8192,3584,torch.int8,13,0,43.9928,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1366.8,1132.17,0.0
gfx950,256,1024,8192,7168,torch.int8,13,0,79.3336,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1515.87,1044.17,0.0
gfx950,256,1024,8192,8192,torch.int8,13,0,88.9386,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1545.32,1037.51,0.0
gfx950,256,1024,8192,28672,torch.int8,41,0,274.6402,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1751.51,1023.22,0.0
gfx950,256,1024,9216,16384,torch.int8,15,0,243.9282,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1267.74,765.17,0.0
gfx950,256,1024,10240,8192,torch.int8,4,0,89.391,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1921.88,1266.86,0.0
gfx950,256,1024,12800,5120,torch.int8,40,0,104.2861,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1287.01,930.07,0.0
gfx950,256,1024,13312,16384,torch.int8,40,0,306.5211,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1457.25,855.22,0.0
